"id,nameWithOwner,url,stargazersTotalCount,issuesTotalCount"
"MDEwOlJlcG9zaXRvcnk2MjA2MzE0MQ==,Jack-Lee-Hiter/AlgorithmsByPython,https://github.com/Jack-Lee-Hiter/AlgorithmsByPython,{'totalCount': 2610},{'totalCount': 10}"
"MDEwOlJlcG9zaXRvcnkxNjgxMTgzMjY=,TuSimple/simpledet,https://github.com/TuSimple/simpledet,{'totalCount': 2602},{'totalCount': 230}"
"MDEwOlJlcG9zaXRvcnk3MzUxOTIwNQ==,raghakot/keras-vis,https://github.com/raghakot/keras-vis,{'totalCount': 2595},{'totalCount': 200}"
"MDEwOlJlcG9zaXRvcnk2MzkyNjI3MQ==,bowenpay/wechat-spider,https://github.com/bowenpay/wechat-spider,{'totalCount': 2595},{'totalCount': 90}"
"MDEwOlJlcG9zaXRvcnk1NTI3MTIyMg==,jisungk/deepjazz,https://github.com/jisungk/deepjazz,{'totalCount': 2586},{'totalCount': 17}"
"MDEwOlJlcG9zaXRvcnk3OTkzMjU0MA==,x0rz/tweets_analyzer,https://github.com/x0rz/tweets_analyzer,{'totalCount': 2579},{'totalCount': 42}"
"MDEwOlJlcG9zaXRvcnkxMjA3Njg3OTA=,automagica/automagica,https://github.com/automagica/automagica,{'totalCount': 2579},{'totalCount': 90}"
"MDEwOlJlcG9zaXRvcnkxMzM3MTcxNDg=,yzhao062/anomaly-detection-resources,https://github.com/yzhao062/anomaly-detection-resources,{'totalCount': 2574},{'totalCount': 8}"
"MDEwOlJlcG9zaXRvcnkxNDkxMzU3MTk=,spotify/chartify,https://github.com/spotify/chartify,{'totalCount': 2571},{'totalCount': 66}"
"MDEwOlJlcG9zaXRvcnkxMDg0NTQwNDk=,tkipf/pygcn,https://github.com/tkipf/pygcn,{'totalCount': 2568},{'totalCount': 52}"
"MDEwOlJlcG9zaXRvcnkxMzc5Mzk3MTU=,openai/glow,https://github.com/openai/glow,{'totalCount': 2558},{'totalCount': 83}"
"MDEwOlJlcG9zaXRvcnk5Mjk0Njk3MQ==,encode/uvicorn,https://github.com/encode/uvicorn,{'totalCount': 2555},{'totalCount': 322}"
"MDEwOlJlcG9zaXRvcnkxMTczNTEzMjk=,mahyarnajibi/SNIPER,https://github.com/mahyarnajibi/SNIPER,{'totalCount': 2542},{'totalCount': 169}"
"MDEwOlJlcG9zaXRvcnk1MTUyMTYxNw==,Fewbytes/rubber-docker,https://github.com/Fewbytes/rubber-docker,{'totalCount': 2539},{'totalCount': 33}"
"MDEwOlJlcG9zaXRvcnkxNDY4NjI5NzY=,xinntao/ESRGAN,https://github.com/xinntao/ESRGAN,{'totalCount': 2535},{'totalCount': 95}"
"MDEwOlJlcG9zaXRvcnkxMzcwNTAzMzg=,ZiniuLu/Python-100-Days,https://github.com/ZiniuLu/Python-100-Days,{'totalCount': 2527},{'totalCount': 9}"
"MDEwOlJlcG9zaXRvcnkxNTg0Njg4NDU=,facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,{'totalCount': 2524},{'totalCount': 112}"
"MDEwOlJlcG9zaXRvcnk3ODgzNTA5MQ==,rlcode/reinforcement-learning,https://github.com/rlcode/reinforcement-learning,{'totalCount': 2510},{'totalCount': 46}"
"MDEwOlJlcG9zaXRvcnk5ODU2NTU3NQ==,facebookresearch/ReAgent,https://github.com/facebookresearch/ReAgent,{'totalCount': 2505},{'totalCount': 78}"
"MDEwOlJlcG9zaXRvcnkxMTQ2MDU0NTQ=,zhoubear/open-paperless,https://github.com/zhoubear/open-paperless,{'totalCount': 2494},{'totalCount': 14}"
"MDEwOlJlcG9zaXRvcnkxMzkxNTgwMzY=,cleardusk/3DDFA,https://github.com/cleardusk/3DDFA,{'totalCount': 2494},{'totalCount': 141}"
"MDEwOlJlcG9zaXRvcnk5NTc3MDM3Mw==,sensepost/objection,https://github.com/sensepost/objection,{'totalCount': 2492},{'totalCount': 301}"
"MDEwOlJlcG9zaXRvcnkxNjQ2NDI4ODg=,kimiyoung/transformer-xl,https://github.com/kimiyoung/transformer-xl,{'totalCount': 2492},{'totalCount': 101}"
"MDEwOlJlcG9zaXRvcnkyMTExMzczNTE=,brightmart/albert_zh,https://github.com/brightmart/albert_zh,{'totalCount': 2480},{'totalCount': 124}"
"MDEwOlJlcG9zaXRvcnk5MjA5MTc2NQ==,Chaosthebot/Chaos,https://github.com/Chaosthebot/Chaos,{'totalCount': 2475},{'totalCount': 137}"
"MDEwOlJlcG9zaXRvcnkyMTU4OTA4ODY=,google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,{'totalCount': 2474},{'totalCount': 133}"
"MDEwOlJlcG9zaXRvcnk2NzcyMjMxOQ==,jostmey/NakedTensor,https://github.com/jostmey/NakedTensor,{'totalCount': 2471},{'totalCount': 6}"
"MDEwOlJlcG9zaXRvcnk4NTA5MjY0NQ==,guohongze/adminset,https://github.com/guohongze/adminset,{'totalCount': 2464},{'totalCount': 114}"
"MDEwOlJlcG9zaXRvcnk4MzE5MTU3MA==,thunlp/OpenNRE,https://github.com/thunlp/OpenNRE,{'totalCount': 2460},{'totalCount': 236}"
"MDEwOlJlcG9zaXRvcnk5MTExOTY3Mw==,nyaadevs/nyaa,https://github.com/nyaadevs/nyaa,{'totalCount': 2458},{'totalCount': 331}"
"MDEwOlJlcG9zaXRvcnkxNTU1MTgyMDI=,Tencent/PocketFlow,https://github.com/Tencent/PocketFlow,{'totalCount': 2452},{'totalCount': 272}"
"MDEwOlJlcG9zaXRvcnk3NzM4MzY4OA==,polyaxon/polyaxon,https://github.com/polyaxon/polyaxon,{'totalCount': 2444},{'totalCount': 589}"
"MDEwOlJlcG9zaXRvcnkxMzQ2MDY0NjU=,rafaelpadilla/Object-Detection-Metrics,https://github.com/rafaelpadilla/Object-Detection-Metrics,{'totalCount': 2444},{'totalCount': 84}"
"MDEwOlJlcG9zaXRvcnkxNzkxOTY0NDM=,AIDungeon/AIDungeon,https://github.com/AIDungeon/AIDungeon,{'totalCount': 2443},{'totalCount': 127}"
"MDEwOlJlcG9zaXRvcnk1NDExOTQxNw==,qiyuangong/leetcode,https://github.com/qiyuangong/leetcode,{'totalCount': 2438},{'totalCount': 3}"
"MDEwOlJlcG9zaXRvcnkxMDgwMjE2NzI=,facebookresearch/MUSE,https://github.com/facebookresearch/MUSE,{'totalCount': 2430},{'totalCount': 147}"
"MDEwOlJlcG9zaXRvcnkxNDc4MjQwMzQ=,p-christ/Deep-Reinforcement-Learning-Algorithms-with-PyTorch,https://github.com/p-christ/Deep-Reinforcement-Learning-Algorithms-with-PyTorch,{'totalCount': 2430},{'totalCount': 43}"
"MDEwOlJlcG9zaXRvcnkxMzgwNTA0MzY=,facebookresearch/LASER,https://github.com/facebookresearch/LASER,{'totalCount': 2427},{'totalCount': 113}"
"MDEwOlJlcG9zaXRvcnk1MDMyODU1Nw==,gongjianhui/AppleDNS,https://github.com/gongjianhui/AppleDNS,{'totalCount': 2420},{'totalCount': 64}"
"MDEwOlJlcG9zaXRvcnk3NzI3NjY2MA==,Neo23x0/sigma,https://github.com/Neo23x0/sigma,{'totalCount': 2412},{'totalCount': 233}"
"MDEwOlJlcG9zaXRvcnkyMzU4NjAyMDQ=,microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,{'totalCount': 2409},{'totalCount': 92}"
"MDEwOlJlcG9zaXRvcnk2NTEyMzM5NQ==,wzhe06/Ad-papers,https://github.com/wzhe06/Ad-papers,{'totalCount': 2403},{'totalCount': 1}"
"MDEwOlJlcG9zaXRvcnk1OTE1NTQ0Mw==,Netflix/bless,https://github.com/Netflix/bless,{'totalCount': 2399},{'totalCount': 37}"
"MDEwOlJlcG9zaXRvcnkxODIwNjc1MDY=,quantumblacklabs/kedro,https://github.com/quantumblacklabs/kedro,{'totalCount': 2397},{'totalCount': 237}"
"MDEwOlJlcG9zaXRvcnkxMzM4Njc5MjM=,NervanaSystems/nlp-architect,https://github.com/NervanaSystems/nlp-architect,{'totalCount': 2395},{'totalCount': 92}"
"MDEwOlJlcG9zaXRvcnk1Njc5MjcwNA==,rll/rllab,https://github.com/rll/rllab,{'totalCount': 2394},{'totalCount': 180}"
"MDEwOlJlcG9zaXRvcnkxMDA0ODU5MTI=,milesial/Pytorch-UNet,https://github.com/milesial/Pytorch-UNet,{'totalCount': 2393},{'totalCount': 161}"
"MDEwOlJlcG9zaXRvcnkyMDM0NjU3MzQ=,facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,{'totalCount': 2380},{'totalCount': 190}"
"MDEwOlJlcG9zaXRvcnkxNDU2OTM5MTY=,kornia/kornia,https://github.com/kornia/kornia,{'totalCount': 2379},{'totalCount': 209}"
"MDEwOlJlcG9zaXRvcnk4NjQ2MzAxNw==,deepmind/dnc,https://github.com/deepmind/dnc,{'totalCount': 2376},{'totalCount': 34}"
"MDEwOlJlcG9zaXRvcnkyMDI5NDA2NDA=,tamarott/SinGAN,https://github.com/tamarott/SinGAN,{'totalCount': 2374},{'totalCount': 97}"
"MDEwOlJlcG9zaXRvcnk0OTg4NjgwMQ==,DormyMo/SpiderKeeper,https://github.com/DormyMo/SpiderKeeper,{'totalCount': 2368},{'totalCount': 82}"
"MDEwOlJlcG9zaXRvcnkxMjIyOTk0MTY=,optuna/optuna,https://github.com/optuna/optuna,{'totalCount': 2365},{'totalCount': 304}"
"MDEwOlJlcG9zaXRvcnk1NTUyNDk0Ng==,xflux-gui/fluxgui,https://github.com/xflux-gui/fluxgui,{'totalCount': 2357},{'totalCount': 110}"
"MDEwOlJlcG9zaXRvcnk2NDA0NTkzNQ==,gboeing/osmnx,https://github.com/gboeing/osmnx,{'totalCount': 2355},{'totalCount': 339}"
"MDEwOlJlcG9zaXRvcnk1MDg5NDMzMw==,pi-hole/docker-pi-hole,https://github.com/pi-hole/docker-pi-hole,{'totalCount': 2352},{'totalCount': 382}"
"MDEwOlJlcG9zaXRvcnk1ODIyNDg2Mw==,AceLewis/my_first_calculator.py,https://github.com/AceLewis/my_first_calculator.py,{'totalCount': 2351},{'totalCount': 90}"
"MDEwOlJlcG9zaXRvcnkxMzExMjk3OTI=,PyCQA/bandit,https://github.com/PyCQA/bandit,{'totalCount': 2351},{'totalCount': 452}"
"MDEwOlJlcG9zaXRvcnkxMjQ4NTMyNjE=,tensorflow/hub,https://github.com/tensorflow/hub,{'totalCount': 2342},{'totalCount': 455}"
"MDEwOlJlcG9zaXRvcnk5NzE1OTIwOQ==,TarrySingh/Artificial-Intelligence-Deep-Learning-Machine-Learning-Tutorials,https://github.com/TarrySingh/Artificial-Intelligence-Deep-Learning-Machine-Learning-Tutorials,{'totalCount': 2336},{'totalCount': 5}"
"MDEwOlJlcG9zaXRvcnk5NTM5NTM3MA==,sony/nnabla,https://github.com/sony/nnabla,{'totalCount': 2330},{'totalCount': 34}"
"MDEwOlJlcG9zaXRvcnk1MzQzNDU1MQ==,EdjoLabs/image-match,https://github.com/EdjoLabs/image-match,{'totalCount': 2326},{'totalCount': 84}"
"MDEwOlJlcG9zaXRvcnk4MTkxNTAyNg==,allanzelener/YAD2K,https://github.com/allanzelener/YAD2K,{'totalCount': 2322},{'totalCount': 167}"
"MDEwOlJlcG9zaXRvcnkxMDg4Mjc4NzQ=,XifengGuo/CapsNet-Keras,https://github.com/XifengGuo/CapsNet-Keras,{'totalCount': 2321},{'totalCount': 96}"
"MDEwOlJlcG9zaXRvcnkxNTY5NDY3NDQ=,j3ssie/Osmedeus,https://github.com/j3ssie/Osmedeus,{'totalCount': 2314},{'totalCount': 128}"
"MDEwOlJlcG9zaXRvcnkxMTQzMDY3NTg=,quantumlib/Cirq,https://github.com/quantumlib/Cirq,{'totalCount': 2314},{'totalCount': 1134}"
"MDEwOlJlcG9zaXRvcnk3MDMwNzkwNA==,CreatCodeBuild/TensorFlow-and-DeepLearning-Tutorial,https://github.com/CreatCodeBuild/TensorFlow-and-DeepLearning-Tutorial,{'totalCount': 2310},{'totalCount': 31}"
"MDEwOlJlcG9zaXRvcnk4OTgwMTAyNw==,RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,{'totalCount': 2299},{'totalCount': 171}"
"MDEwOlJlcG9zaXRvcnk4MjE5MzE0MQ==,tryolabs/luminoth,https://github.com/tryolabs/luminoth,{'totalCount': 2299},{'totalCount': 175}"
"MDEwOlJlcG9zaXRvcnkxMDM5MzQwNDQ=,RasaHQ/rasa_core,https://github.com/RasaHQ/rasa_core,{'totalCount': 2295},{'totalCount': 0}"
"MDEwOlJlcG9zaXRvcnk3NjIxMDA2OQ==,pytorch/text,https://github.com/pytorch/text,{'totalCount': 2287},{'totalCount': 422}"
"MDEwOlJlcG9zaXRvcnkxMzA3MDQ4NjU=,sksq96/pytorch-summary,https://github.com/sksq96/pytorch-summary,{'totalCount': 2286},{'totalCount': 93}"
"MDEwOlJlcG9zaXRvcnkxMDU2MTE2ODA=,nanohop/sketch-to-react-native,https://github.com/nanohop/sketch-to-react-native,{'totalCount': 2284},{'totalCount': 34}"
"MDEwOlJlcG9zaXRvcnkxODk1MTEwNTA=,Morizeyao/GPT2-Chinese,https://github.com/Morizeyao/GPT2-Chinese,{'totalCount': 2282},{'totalCount': 129}"
"MDEwOlJlcG9zaXRvcnkxNTkyNzExNzU=,sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,{'totalCount': 2280},{'totalCount': 5141}"
"MDEwOlJlcG9zaXRvcnk1NzMwODI0OA==,YongHaoWu/NeteaseCloudMusicFlac,https://github.com/YongHaoWu/NeteaseCloudMusicFlac,{'totalCount': 2275},{'totalCount': 73}"
"MDEwOlJlcG9zaXRvcnkxNjAzNjc4ODg=,TingsongYu/PyTorch_Tutorial,https://github.com/TingsongYu/PyTorch_Tutorial,{'totalCount': 2275},{'totalCount': 14}"
"MDEwOlJlcG9zaXRvcnkxMzkxOTk2ODQ=,PrefectHQ/prefect,https://github.com/PrefectHQ/prefect,{'totalCount': 2273},{'totalCount': 968}"
"MDEwOlJlcG9zaXRvcnk1NjMwNTAyMg==,WhaleShark-Team/cobra,https://github.com/WhaleShark-Team/cobra,{'totalCount': 2268},{'totalCount': 966}"
"MDEwOlJlcG9zaXRvcnk2NzU3Njc4NQ==,smallcorgi/Faster-RCNN_TF,https://github.com/smallcorgi/Faster-RCNN_TF,{'totalCount': 2268},{'totalCount': 318}"
"MDEwOlJlcG9zaXRvcnk1ODE1MjY5NQ==,ansible/ansible-container,https://github.com/ansible/ansible-container,{'totalCount': 2266},{'totalCount': 510}"
"MDEwOlJlcG9zaXRvcnk4ODExMzc4OQ==,jinfagang/weibo_terminater,https://github.com/jinfagang/weibo_terminater,{'totalCount': 2265},{'totalCount': 51}"
"MDEwOlJlcG9zaXRvcnkxOTE2MzI5MTQ=,facebookresearch/hydra,https://github.com/facebookresearch/hydra,{'totalCount': 2264},{'totalCount': 286}"
"MDEwOlJlcG9zaXRvcnkxMjczNjAyMTI=,Netflix/flamescope,https://github.com/Netflix/flamescope,{'totalCount': 2263},{'totalCount': 53}"
"MDEwOlJlcG9zaXRvcnk3OTY4MzkzNg==,airbnb/streamalert,https://github.com/airbnb/streamalert,{'totalCount': 2262},{'totalCount': 320}"
"MDEwOlJlcG9zaXRvcnk4OTg0NzcyNA==,welliamcao/OpsManage,https://github.com/welliamcao/OpsManage,{'totalCount': 2259},{'totalCount': 232}"
"MDEwOlJlcG9zaXRvcnkxNjMxMDA5MjM=,avinashpaliwal/Super-SloMo,https://github.com/avinashpaliwal/Super-SloMo,{'totalCount': 2259},{'totalCount': 72}"
"MDEwOlJlcG9zaXRvcnkxMDM4MjY1Mzk=,openatx/uiautomator2,https://github.com/openatx/uiautomator2,{'totalCount': 2254},{'totalCount': 490}"
"MDEwOlJlcG9zaXRvcnk2MzIyMTU5NQ==,jcjohnson/cnn-benchmarks,https://github.com/jcjohnson/cnn-benchmarks,{'totalCount': 2251},{'totalCount': 31}"
"MDEwOlJlcG9zaXRvcnkxODA2NDQ0MzA=,carykh/jumpcutter,https://github.com/carykh/jumpcutter,{'totalCount': 2249},{'totalCount': 113}"
"MDEwOlJlcG9zaXRvcnk4ODg5MDgwMQ==,tensorlayer/srgan,https://github.com/tensorlayer/srgan,{'totalCount': 2245},{'totalCount': 199}"
"MDEwOlJlcG9zaXRvcnkxMjM2Mzk0OTI=,locuslab/TCN,https://github.com/locuslab/TCN,{'totalCount': 2243},{'totalCount': 41}"
"MDEwOlJlcG9zaXRvcnk1NjE4NDA1MA==,dcos/dcos,https://github.com/dcos/dcos,{'totalCount': 2237},{'totalCount': 0}"
"MDEwOlJlcG9zaXRvcnk2MTg3MzczNg==,RUB-NDS/PRET,https://github.com/RUB-NDS/PRET,{'totalCount': 2236},{'totalCount': 31}"
"MDEwOlJlcG9zaXRvcnkxNDM4MDgwNDg=,haskellcamargo/sclack,https://github.com/haskellcamargo/sclack,{'totalCount': 2233},{'totalCount': 72}"
"MDEwOlJlcG9zaXRvcnkxMDIyNDY1Njc=,manrajgrover/halo,https://github.com/manrajgrover/halo,{'totalCount': 2232},{'totalCount': 56}"
"MDEwOlJlcG9zaXRvcnkyMTU0MTUzMzI=,Kayzaks/HackingNeuralNetworks,https://github.com/Kayzaks/HackingNeuralNetworks,{'totalCount': 2229},{'totalCount': 0}"
"MDEwOlJlcG9zaXRvcnkxOTk1MDk3MDU=,awslabs/autogluon,https://github.com/awslabs/autogluon,{'totalCount': 2229},{'totalCount': 201}"
"MDEwOlJlcG9zaXRvcnk4Njc5MzM3Nw==,XuefengHuang/lianjia-scrawler,https://github.com/XuefengHuang/lianjia-scrawler,{'totalCount': 2227},{'totalCount': 41}"
"MDEwOlJlcG9zaXRvcnkxMzYwMTgzNjI=,AtlasNX/Kosmos,https://github.com/AtlasNX/Kosmos,{'totalCount': 2224},{'totalCount': 190}"
"MDEwOlJlcG9zaXRvcnkxMTY2NTAwMTg=,apachecn/pytorch-doc-zh,https://github.com/apachecn/pytorch-doc-zh,{'totalCount': 2223},{'totalCount': 74}"
"MDEwOlJlcG9zaXRvcnkxMTE5OTE3NjA=,qq547276542/Agriculture_KnowledgeGraph,https://github.com/qq547276542/Agriculture_KnowledgeGraph,{'totalCount': 2223},{'totalCount': 61}"
"MDEwOlJlcG9zaXRvcnkxMjA5ODU0MTA=,EdjeElectronics/TensorFlow-Object-Detection-API-Tutorial-Train-Multiple-Objects-Windows-10,https://github.com/EdjeElectronics/TensorFlow-Object-Detection-API-Tutorial-Train-Multiple-Objects-Windows-10,{'totalCount': 2218},{'totalCount': 467}"
"MDEwOlJlcG9zaXRvcnkxMTQwNTQ4NzM=,espnet/espnet,https://github.com/espnet/espnet,{'totalCount': 2212},{'totalCount': 700}"
"MDEwOlJlcG9zaXRvcnkxMjI0OTM1MDI=,bisguzar/twitter-scraper,https://github.com/bisguzar/twitter-scraper,{'totalCount': 2210},{'totalCount': 55}"
"MDEwOlJlcG9zaXRvcnkxNTExNTY0MTM=,facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,{'totalCount': 2210},{'totalCount': 96}"
"MDEwOlJlcG9zaXRvcnkxMzYxODE1NDM=,qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,{'totalCount': 2209},{'totalCount': 282}"
"MDEwOlJlcG9zaXRvcnk2NTQ2ODU0Nw==,jd/tenacity,https://github.com/jd/tenacity,{'totalCount': 2204},{'totalCount': 127}"
"MDEwOlJlcG9zaXRvcnkxNTgxNzEwMTY=,KubeOperator/KubeOperator,https://github.com/KubeOperator/KubeOperator,{'totalCount': 2203},{'totalCount': 218}"
"MDEwOlJlcG9zaXRvcnkxMjE1OTI1MzE=,carpedm20/ENAS-pytorch,https://github.com/carpedm20/ENAS-pytorch,{'totalCount': 2202},{'totalCount': 43}"
"MDEwOlJlcG9zaXRvcnk2MjIwNTU5MQ==,oreilly-japan/deep-learning-from-scratch,https://github.com/oreilly-japan/deep-learning-from-scratch,{'totalCount': 2198},{'totalCount': 17}"
"MDEwOlJlcG9zaXRvcnk4OTI3NjY5Mg==,has2k1/plotnine,https://github.com/has2k1/plotnine,{'totalCount': 2190},{'totalCount': 332}"
"MDEwOlJlcG9zaXRvcnk1NDgzNDQ5Mg==,ResidentMario/missingno,https://github.com/ResidentMario/missingno,{'totalCount': 2186},{'totalCount': 84}"
"MDEwOlJlcG9zaXRvcnkxNzUxODg2NDk=,Alivon/Panda-Learning,https://github.com/Alivon/Panda-Learning,{'totalCount': 2182},{'totalCount': 484}"
"MDEwOlJlcG9zaXRvcnk1OTk4MjYzMA==,blueset/ehForwarderBot,https://github.com/blueset/ehForwarderBot,{'totalCount': 2178},{'totalCount': 144}"
"MDEwOlJlcG9zaXRvcnkxNDE0NDc1MzI=,aquasecurity/kube-hunter,https://github.com/aquasecurity/kube-hunter,{'totalCount': 2170},{'totalCount': 124}"
"MDEwOlJlcG9zaXRvcnkxOTM2NTI4NTQ=,bytedance/byteps,https://github.com/bytedance/byteps,{'totalCount': 2169},{'totalCount': 147}"
"MDEwOlJlcG9zaXRvcnk5MDU5ODc1Mw==,junyanz/interactive-deep-colorization,https://github.com/junyanz/interactive-deep-colorization,{'totalCount': 2169},{'totalCount': 65}"
"MDEwOlJlcG9zaXRvcnkxNjQ2MjYyNzQ=,tensorflow/graphics,https://github.com/tensorflow/graphics,{'totalCount': 2167},{'totalCount': 90}"
"MDEwOlJlcG9zaXRvcnk1NTkzNzg5OA==,jsvine/waybackpack,https://github.com/jsvine/waybackpack,{'totalCount': 2166},{'totalCount': 17}"
"MDEwOlJlcG9zaXRvcnk1MTU2NzYzMg==,careercup/CtCI-6th-Edition-Python,https://github.com/careercup/CtCI-6th-Edition-Python,{'totalCount': 2165},{'totalCount': 21}"
"MDEwOlJlcG9zaXRvcnkxODQzODE4ODE=,INTERMT/Awesome-PyTorch-Chinese,https://github.com/INTERMT/Awesome-PyTorch-Chinese,{'totalCount': 2163},{'totalCount': 0}"
"MDEwOlJlcG9zaXRvcnkxNjIzODA1MjY=,TencentYoutuResearch/FaceDetection-DSFD,https://github.com/TencentYoutuResearch/FaceDetection-DSFD,{'totalCount': 2160},{'totalCount': 61}"
"MDEwOlJlcG9zaXRvcnk5Mjk5NzgwMA==,ofek/hatch,https://github.com/ofek/hatch,{'totalCount': 2156},{'totalCount': 54}"
"MDEwOlJlcG9zaXRvcnk3NjgwOTIxNA==,calebmadrigal/trackerjacker,https://github.com/calebmadrigal/trackerjacker,{'totalCount': 2156},{'totalCount': 20}"
"MDEwOlJlcG9zaXRvcnk4NjcxMTkzMg==,PyQt5/PyQt,https://github.com/PyQt5/PyQt,{'totalCount': 2146},{'totalCount': 95}"
"MDEwOlJlcG9zaXRvcnkxMjA5NjA3MzA=,learnpyqt/15-minute-apps,https://github.com/learnpyqt/15-minute-apps,{'totalCount': 2138},{'totalCount': 11}"
"MDEwOlJlcG9zaXRvcnkxODczMTM1MTY=,TheKingOfDuck/fuzzDicts,https://github.com/TheKingOfDuck/fuzzDicts,{'totalCount': 2134},{'totalCount': 8}"
"MDEwOlJlcG9zaXRvcnkxMDM1MjgxMjk=,kenshohara/3D-ResNets-PyTorch,https://github.com/kenshohara/3D-ResNets-PyTorch,{'totalCount': 2132},{'totalCount': 186}"
"MDEwOlJlcG9zaXRvcnkxOTk5NTAwNjM=,LiyuanLucasLiu/RAdam,https://github.com/LiyuanLucasLiu/RAdam,{'totalCount': 2129},{'totalCount': 28}"
"MDEwOlJlcG9zaXRvcnkxOTE5MjA4NTI=,momosecurity/aswan,https://github.com/momosecurity/aswan,{'totalCount': 2123},{'totalCount': 38}"
"MDEwOlJlcG9zaXRvcnk5NTM3OTQ1OQ==,maciejkula/spotlight,https://github.com/maciejkula/spotlight,{'totalCount': 2121},{'totalCount': 100}"
"MDEwOlJlcG9zaXRvcnk1ODg1ODMyMw==,devsisters/DQN-tensorflow,https://github.com/devsisters/DQN-tensorflow,{'totalCount': 2115},{'totalCount': 57}"
"MDEwOlJlcG9zaXRvcnkyNTk5OTE3Nzg=,openai/jukebox,https://github.com/openai/jukebox,{'totalCount': 2114},{'totalCount': 53}"
"MDEwOlJlcG9zaXRvcnkxMTM3MDcxMTA=,GeorgeSeif/Semantic-Segmentation-Suite,https://github.com/GeorgeSeif/Semantic-Segmentation-Suite,{'totalCount': 2111},{'totalCount': 218}"
"MDEwOlJlcG9zaXRvcnkxODY1MjYxMTU=,facebookresearch/dlrm,https://github.com/facebookresearch/dlrm,{'totalCount': 2108},{'totalCount': 47}"
"MDEwOlJlcG9zaXRvcnk4MDkyMDQ1Mg==,nwojke/deep_sort,https://github.com/nwojke/deep_sort,{'totalCount': 2107},{'totalCount': 197}"
"MDEwOlJlcG9zaXRvcnk4NzcwNTIwMA==,amanusk/s-tui,https://github.com/amanusk/s-tui,{'totalCount': 2106},{'totalCount': 110}"
"MDEwOlJlcG9zaXRvcnk4NjQwOTAwOQ==,hunters-forge/ThreatHunter-Playbook,https://github.com/hunters-forge/ThreatHunter-Playbook,{'totalCount': 2099},{'totalCount': 12}"
"MDEwOlJlcG9zaXRvcnkxMTg2MjA1ODM=,mozilla/TTS,https://github.com/mozilla/TTS,{'totalCount': 2098},{'totalCount': 303}"
"MDEwOlJlcG9zaXRvcnkxODA1MTIxNjU=,tianzhi0549/FCOS,https://github.com/tianzhi0549/FCOS,{'totalCount': 2093},{'totalCount': 263}"
"MDEwOlJlcG9zaXRvcnkxOTAwMDU5ODM=,google-research/football,https://github.com/google-research/football,{'totalCount': 2084},{'totalCount': 140}"
"MDEwOlJlcG9zaXRvcnk1MzcxNzA2MA==,samjabrahams/tensorflow-on-raspberry-pi,https://github.com/samjabrahams/tensorflow-on-raspberry-pi,{'totalCount': 2080},{'totalCount': 149}"
"MDEwOlJlcG9zaXRvcnk4MzY1MTQ0Ng==,Veil-Framework/Veil,https://github.com/Veil-Framework/Veil,{'totalCount': 2078},{'totalCount': 293}"
"MDEwOlJlcG9zaXRvcnkxMjQ4MDAxNjI=,KaiyangZhou/deep-person-reid,https://github.com/KaiyangZhou/deep-person-reid,{'totalCount': 2078},{'totalCount': 325}"
"MDEwOlJlcG9zaXRvcnkxMzc5ODg2MTA=,salesforce/decaNLP,https://github.com/salesforce/decaNLP,{'totalCount': 2076},{'totalCount': 39}"
"MDEwOlJlcG9zaXRvcnkyNDgzMjM4MDI=,senguptaumd/Background-Matting,https://github.com/senguptaumd/Background-Matting,{'totalCount': 2076},{'totalCount': 34}"
"MDEwOlJlcG9zaXRvcnk1OTAxNTg5MA==,joshnewlan/say_what,https://github.com/joshnewlan/say_what,{'totalCount': 2072},{'totalCount': 2}"
"MDEwOlJlcG9zaXRvcnkyMzU5MDE4MTM=,PostHog/posthog,https://github.com/PostHog/posthog,{'totalCount': 2072},{'totalCount': 346}"
"MDEwOlJlcG9zaXRvcnk1NzM4MDczNg==,aploium/zmirror,https://github.com/aploium/zmirror,{'totalCount': 2071},{'totalCount': 87}"
"MDEwOlJlcG9zaXRvcnkxNjYwNzE0NTA=,wzpan/wukong-robot,https://github.com/wzpan/wukong-robot,{'totalCount': 2071},{'totalCount': 112}"
"MDEwOlJlcG9zaXRvcnkxNTc2NjE2OTE=,opendevops-cn/opendevops,https://github.com/opendevops-cn/opendevops,{'totalCount': 2069},{'totalCount': 43}"
"MDEwOlJlcG9zaXRvcnkxMjQzMjEwNTU=,Picovoice/porcupine,https://github.com/Picovoice/porcupine,{'totalCount': 2065},{'totalCount': 226}"
"MDEwOlJlcG9zaXRvcnkyMjQyOTY4MDk=,google-research/albert,https://github.com/google-research/albert,{'totalCount': 2058},{'totalCount': 139}"
